"Marker" "N.Additive" "N.Dominance" "WSC.Additive" "WSC.Dominance" "DMD.Additive" "DMD.Dominance" "GDC_Y1.Additive" "GDC_Y1.Dominance" "CYLD_Y1.Additive" "CYLD_Y1.Dominance" "TYLD_Y1.Additive" "TYLD_Y1.Dominance" "GDC_Y2.Additive" "GDC_Y2.Dominance" "CYLD_Y2.Additive" "CYLD_Y2.Dominance" "TYLD_Y2.Additive" "TYLD_Y2.Dominance" "C_RUST.Additive" "C_RUST.Dominance" "GDC_Y3.Additive" "GDC_Y3.Dominance" "CYLD_Y3.Additive" "CYLD_Y3.Dominance" "TYLD_Y3.Additive" "TYLD_Y3.Dominance" "SY.Additive" "SY.Dominance" "HD.Additive" "HD.Dominance"
"623" "Chr1_143247304" 3.05e-05 4.64e-05 0.000434493 -0.000348762 9.13e-05 4.99e-05 0.002515774 -0.001663626 -9.04e-06 2.19e-05 -9.56e-10 9.71e-10 0.002066825 -0.000221936 -6.33e-05 2.65e-05 3.27e-09 9.99e-09 2.64e-05 5.3e-05 5.75e-09 1.5e-09 -8.56e-05 0.000164874 3.7e-05 0.000122207 -0.004450032 -0.001871637 -0.002967093 0.000787333
"624" "Chr1_143247347" 2.77e-05 2.77e-05 -0.000915117 -0.000915117 -0.000348884 -0.000348884 -0.000532647 -0.000532647 -3.58e-06 -3.58e-06 -7.68e-10 -7.68e-10 -0.001036841 -0.001036841 8.96e-06 8.96e-06 7.43e-09 7.43e-09 2.53e-05 2.53e-05 3.87e-09 3.87e-09 0.000108078 0.000108078 -3.93e-06 -3.93e-06 -0.004677527 -0.004677527 0.002120478 0.002120478
"625" "Chr1_143387587" -4e-05 -4e-05 0.00108648 0.00108648 0.000518023 0.000518023 -0.000328966 -0.000328966 -3.32e-05 -3.32e-05 9.7e-10 9.7e-10 -0.00065939 -0.00065939 -6.9e-06 -6.9e-06 -6.08e-09 -6.08e-09 0.000158981 0.000158981 1.87e-09 1.87e-09 4.84e-05 4.84e-05 2.83e-05 2.83e-05 -0.006210269 -0.006210269 -0.000151333 -0.000151333
"626" "Chr1_143772373" 5.48e-05 5.48e-05 -0.000629867 -0.000629867 -0.00018509 -0.00018509 0.002123102 0.002123102 -6.51e-06 -6.51e-06 -9.32e-10 -9.32e-10 0.001246445 0.001246445 0.00012703 0.00012703 -6.3e-09 -6.3e-09 5.11e-05 5.11e-05 4.25e-09 4.25e-09 4.62e-05 4.62e-05 -1.38e-05 -1.38e-05 0.00271459 0.00271459 -0.0009365 -0.0009365
"627" "Chr1_143772393" 3.46e-05 3.46e-05 -0.002135952 -0.002135952 -0.000671961 -0.000671961 0.000624741 0.000624741 3.1e-05 3.1e-05 1.12e-09 1.12e-09 4.57e-05 4.57e-05 2.34e-05 2.34e-05 5.04e-09 5.04e-09 0.000144808 0.000144808 -2.12e-09 -2.12e-09 8.47e-05 8.47e-05 3.52e-05 3.52e-05 0.004183743 0.004183743 0.002030538 0.002030538
"628" "Chr1_143772411" 5.48e-05 5.48e-05 -0.000629867 -0.000629867 -0.00018509 -0.00018509 0.002123102 0.002123102 -6.51e-06 -6.51e-06 -9.32e-10 -9.32e-10 0.001246445 0.001246445 0.00012703 0.00012703 -6.3e-09 -6.3e-09 5.11e-05 5.11e-05 4.25e-09 4.25e-09 4.62e-05 4.62e-05 -1.38e-05 -1.38e-05 0.00271459 0.00271459 -0.0009365 -0.0009365
"629" "Chr1_144135368" 1.38e-05 1.38e-05 -0.00025894 -0.00025894 -0.00021836 -0.00021836 -0.000615402 -0.000615402 1.19e-05 1.19e-05 -8.09e-10 -8.09e-10 -0.000431227 -0.000431227 -1.13e-05 -1.13e-05 -2.41e-09 -2.41e-09 3.57e-05 3.57e-05 3.25e-09 3.25e-09 5.61e-05 5.61e-05 -9.29e-06 -9.29e-06 0.000771298 0.000771298 0.000254712 0.000254712
"630" "Chr1_144195207" -1.31e-05 -4.29e-05 0.001537984 0.001825486 0.000386232 0.000577727 0.000183282 -0.00012347 -7.98e-05 5.25e-05 -5.07e-09 3.23e-09 3.48e-05 0.000131763 -9.98e-05 5.97e-05 -1.06e-08 6.59e-09 4.74e-05 -4.53e-05 -2.62e-09 -3.62e-09 -0.000269983 3.91e-05 -9.78e-05 8.26e-05 -0.003625462 0.00058614 0.000927344 0.000526794
"631" "Chr1_144343290" 6.16e-05 2.37e-05 -0.001474717 -0.00112946 -0.000131885 -0.000165269 -0.00174891 -5.43e-05 3.96e-07 -7.92e-06 -6.86e-13 -3.78e-10 -0.00156702 0.000669451 1.8e-05 -5.67e-05 -1.39e-09 -7.36e-09 -5.34e-05 1.51e-05 1.12e-09 7.12e-09 5.21e-05 6.87e-05 -2.29e-05 -4e-05 -0.000730917 0.003395561 0.000965697 0.003730376
"632" "Chr1_144695157" -7.28e-05 -7.28e-05 0.002007684 0.002007684 0.00051449 0.00051449 0.000169134 0.000169134 3.07e-05 3.07e-05 2.02e-09 2.02e-09 0.000822343 0.000822343 3.16e-05 3.16e-05 4.52e-09 4.52e-09 -8.68e-05 -8.68e-05 -2.62e-09 -2.62e-09 -9.73e-05 -9.73e-05 4.17e-05 4.17e-05 -0.00030219 -0.00030219 4.96e-05 4.96e-05
"633" "Chr1_144729338" -1.89e-05 -7.63e-05 0.001190675 0.001992344 0.000242811 0.000419927 -0.001354752 -0.001286911 -7.74e-05 -3.84e-05 -4.27e-09 -9.18e-10 -0.000605291 -0.000172463 -0.000157142 -3.15e-05 -8e-09 1.91e-09 -0.000172526 -2.77e-05 -1.62e-09 -3.37e-09 -0.00015164 -0.000125017 -0.000139984 -4.91e-05 -0.008723382 -0.007791698 -0.001584306 -0.000310979
"634" "Chr1_145041295" -7.01e-05 -7.01e-05 0.001848164 0.001848164 0.000395801 0.000395801 -0.001056142 -0.001056142 -6.03e-06 -6.03e-06 -2.16e-10 -2.16e-10 -0.000955903 -0.000955903 0.000187644 0.000187644 -2.85e-09 -2.85e-09 9.41e-05 9.41e-05 -1.75e-09 -1.75e-09 4.68e-05 4.68e-05 2.3e-06 2.3e-06 -0.001787262 -0.001787262 -0.001933436 -0.001933436
"635" "Chr1_145123160" -9.12e-05 -6.19e-05 0.000980793 0.001613126 0.000153209 0.000505918 -0.002508896 -0.002008645 1.81e-05 -1.16e-05 8.56e-10 -8.51e-10 -0.001978557 -0.001568943 0.000256487 5.55e-05 -8.63e-09 -9.98e-10 0.0003259 0.000164155 -3.5e-09 -6.5e-09 0.000106165 4.25e-05 -8.08e-05 -3.53e-05 -0.000109652 -0.005194004 0.000359086 0.001894902
"636" "Chr1_146746273" 7.66e-05 -7.66e-05 -0.00129696 0.00129696 -0.000329563 0.000329563 0.00225877 -0.00225877 -3.25e-06 3.25e-06 -2.41e-12 2.41e-12 0.00177375 -0.00177375 -0.000155984 0.000155984 4.81e-09 -4.81e-09 -0.000245028 0.000245028 5e-09 -5e-09 -7.43e-05 7.43e-05 5.81e-05 -5.81e-05 0.002651828 -0.002651828 -0.001126994 0.001126994
"637" "Chr1_146950782" -6.82e-05 -6.82e-05 0.001429005 0.001429005 0.000505104 0.000505104 0.000623745 0.000623745 2.02e-05 2.02e-05 3.82e-09 3.82e-09 -7.22e-05 -7.22e-05 8.45e-05 8.45e-05 -6.06e-09 -6.06e-09 0.000287789 0.000287789 -3.75e-10 -3.75e-10 -4.1e-06 -4.1e-06 3.27e-05 3.27e-05 0.000748331 0.000748331 0.001553695 0.001553695
"638" "Chr1_147056571" 5.44e-05 5.44e-05 -0.001267966 -0.001267966 -0.00038179 -0.00038179 -0.001283603 -0.001283603 -4.11e-05 -4.11e-05 -2.41e-09 -2.41e-09 -0.000848128 -0.000848128 2.02e-05 2.02e-05 -1.78e-09 -1.78e-09 -0.000266129 -0.000266129 -3e-09 -3e-09 8.05e-05 8.05e-05 -1.32e-05 -1.32e-05 -0.003323803 -0.003323803 -0.000907895 -0.000907895
"639" "Chr1_147241602" 2.89e-06 2.89e-06 0.001189422 0.001189422 0.00045326 0.00045326 0.000741424 0.000741424 -6.06e-05 -6.06e-05 -2.2e-09 -2.2e-09 0.000787945 0.000787945 -7.49e-05 -7.49e-05 -1.69e-09 -1.69e-09 -0.000278147 -0.000278147 3.75e-10 3.75e-10 -0.00013628 -0.00013628 -2.47e-05 -2.47e-05 -0.005698246 -0.005698246 -0.003248205 -0.003248205
"640" "Chr1_147241627" 2.84e-05 2.84e-05 -0.001080784 -0.001080784 -0.000545644 -0.000545644 0.002010876 0.002010876 -2.29e-05 -2.29e-05 -2.27e-09 -2.27e-09 0.002534215 0.002534215 -0.000131004 -0.000131004 -3.96e-09 -3.96e-09 -0.000379652 -0.000379652 3.37e-09 3.37e-09 -0.000146142 -0.000146142 -4.57e-05 -4.57e-05 0.000605585 0.000605585 -0.000238554 -0.000238554
"641" "Chr1_147494065" 4.64e-05 -1.27e-05 -0.001406577 0.00029547 -0.000500805 2.73e-05 0.002894173 -0.003189041 7.11e-05 -4.73e-05 3.06e-09 -1.48e-09 0.001246871 -0.00219207 7.09e-05 0.000115921 1.78e-08 6.1e-09 -2.06e-05 1.87e-05 -2.76e-15 -3.75e-09 0.000127204 8.24e-05 0.000133318 -3.35e-05 0.00727745 -0.007720762 0.001689625 -0.001214312
"642" "Chr1_148008174" -6.72e-05 -6.72e-05 0.001594543 0.001594543 0.000377116 0.000377116 5.52e-05 5.52e-05 -2.9e-05 -2.9e-05 -1.34e-09 -1.34e-09 -0.000181676 -0.000181676 2.59e-06 2.59e-06 -6.92e-09 -6.92e-09 -7.57e-05 -7.57e-05 -5.62e-09 -5.62e-09 -0.000169001 -0.000169001 -0.000109209 -0.000109209 -0.002503639 -0.002503639 -0.000899883 -0.000899883
"643" "Chr1_148934238" 9.4e-06 4.88e-05 1.45e-05 -0.001004132 -0.000237748 -0.000111215 -0.000137024 -0.000648564 2.77e-05 -1.89e-05 6.42e-10 -8.64e-10 -0.000378169 4.97e-06 4.44e-05 1.1e-05 8.03e-10 -2.36e-09 9.43e-05 -0.000114987 1.75e-09 2.75e-09 6.1e-05 7.52e-05 3.04e-05 -3.01e-06 0.001377508 -0.00041075 -0.000542006 -0.001312921
"644" "Chr1_148934248" -4.76e-05 -4.76e-05 0.0007534 0.0007534 0.000318805 0.000318805 -0.000856318 -0.000856318 -6.71e-06 -6.71e-06 8.92e-10 8.92e-10 -0.002204199 -0.002204199 -3.02e-05 -3.02e-05 6.14e-09 6.14e-09 5.53e-05 5.53e-05 -6.25e-09 -6.25e-09 3.39e-05 3.39e-05 2.94e-05 2.94e-05 0.000915064 0.000915064 0.004113216 0.004113216
"645" "Chr1_148934271" -1.73e-05 -1.73e-05 0.001026004 0.001026004 0.000318521 0.000318521 -0.000746288 -0.000746288 -1.06e-05 -1.06e-05 -2.1e-09 -2.1e-09 0.000430097 0.000430097 1.87e-05 1.87e-05 -2.16e-09 -2.16e-09 -0.000324472 -0.000324472 -1.25e-09 -1.25e-09 -4.51e-05 -4.51e-05 -5.89e-05 -5.89e-05 0.003000171 0.003000171 -0.000243333 -0.000243333
"646" "Chr1_149119968" -5.57e-05 -5.57e-05 0.000848695 0.000848695 0.000111225 0.000111225 -0.000227444 -0.000227444 -1.2e-06 -1.2e-06 -1.34e-09 -1.34e-09 -0.000159588 -0.000159588 -2.28e-05 -2.28e-05 -4.96e-09 -4.96e-09 4.34e-06 4.34e-06 -6.62e-09 -6.62e-09 -0.000167741 -0.000167741 -0.000133493 -0.000133493 0.000715319 0.000715319 0.001965099 0.001965099
"647" "Chr1_149149667" 8.74e-05 5.93e-05 -0.002425684 -0.000991682 -0.000715392 -0.000185567 -0.001415484 -0.000847391 -4.15e-05 -3.21e-05 -3.27e-09 -1.62e-09 6.6e-05 0.000908435 -6.1e-05 -0.000136401 -1.36e-08 3.91e-09 -2.37e-05 -4.06e-05 7.25e-09 2.5e-09 5.09e-05 1.38e-05 -0.000122688 1.37e-05 0.000361106 -0.00379156 -0.002795988 1.32e-05
"648" "Chr1_149191190" 5.97e-06 5.97e-06 -0.000338124 -0.000338124 -0.000144594 -0.000144594 -0.000534351 -0.000534351 1.79e-06 1.79e-06 -1.03e-09 -1.03e-09 -0.000904701 -0.000904701 -4.6e-05 -4.6e-05 3.65e-09 3.65e-09 0.000108014 0.000108014 1.5e-09 1.5e-09 -7.03e-05 -7.03e-05 -5.87e-05 -5.87e-05 0.001013584 0.001013584 0.004073581 0.004073581
"649" "Chr1_149191193" 6.96e-06 6.96e-06 0.000165482 0.000165482 -5.45e-05 -5.45e-05 -0.000617277 -0.000617277 -2.53e-05 -2.53e-05 -1.81e-09 -1.81e-09 -0.000927186 -0.000927186 7.79e-06 7.79e-06 5.8e-09 5.8e-09 -0.000112804 -0.000112804 1.62e-09 1.62e-09 1.9e-05 1.9e-05 3.3e-05 3.3e-05 0.000870558 0.000870558 -0.001044604 -0.001044604
"650" "Chr1_149209529" 4.25e-05 4.25e-05 -0.001227084 -0.001227084 -0.000308441 -0.000308441 0.000911034 0.000911034 4.05e-05 4.05e-05 7.35e-10 7.35e-10 0.001850344 0.001850344 0.000129871 0.000129871 -4.24e-10 -4.24e-10 0.000131211 0.000131211 4.62e-09 4.62e-09 0.000117101 0.000117101 1.57e-05 1.57e-05 0.006049397 0.006049397 -0.00129361 -0.00129361
"651" "Chr1_149269360" -1.86e-05 -4.68e-05 -0.000814311 0.000619692 -0.00044128 8.85e-05 -0.00217482 -0.001606728 -1.57e-05 -6.29e-06 -2.61e-09 -9.67e-10 -0.001674956 -0.000832514 4.95e-05 -2.58e-05 -1.48e-08 2.79e-09 0.000170371 0.000153439 -1.87e-09 -6.62e-09 -8.63e-05 -0.000123401 -0.000206328 -7e-05 0.002528473 -0.001624194 -0.001401468 0.001407674
"652" "Chr1_149621699" -7.36e-06 -7.36e-06 -0.000710894 -0.000710894 -0.000205994 -0.000205994 0.000991778 0.000991778 4.69e-05 4.69e-05 6.38e-10 6.38e-10 0.00163662 0.00163662 1.35e-05 1.35e-05 -2.93e-10 -2.93e-10 0.000144385 0.000144385 2.62e-09 2.62e-09 -8.26e-06 -8.26e-06 -2.81e-05 -2.81e-05 0.002917895 0.002917895 0.001166109 0.001166109
"653" "Chr1_149622676" 0.000128564 5.24e-05 -0.002547496 -0.001346367 -0.000713281 -0.000275398 -0.000519923 6.74e-05 -7.47e-05 -1.56e-05 -5.06e-09 -9.07e-10 -0.000254049 0.000731658 -0.000321249 -0.000106777 -4.64e-09 3.62e-09 -0.000132864 4.88e-05 4.75e-09 2.69e-16 -3.09e-05 -8.74e-07 -8.28e-05 4.69e-05 -0.003794067 0.000181079 -0.000291818 0.000540372
"654" "Chr1_149799075" 6.87e-05 3.53e-05 -0.001424402 -3.68e-05 -0.00052556 5.01e-05 0.00430594 -0.000481011 7.34e-06 -1.82e-07 7.45e-11 1.82e-10 0.001827106 0.000245589 -0.000118837 2.46e-05 4.75e-09 1.33e-08 6.48e-05 -0.000171515 6.87e-09 -2.38e-09 -2.43e-05 8.96e-05 6.11e-05 9.14e-05 0.001714925 -0.001217795 0.00114023 0.000137999
"655" "Chr1_150061479" -3.66e-06 -3.66e-06 -0.00017935 -0.00017935 0.000202525 0.000202525 0.00039471 0.00039471 -1.45e-05 -1.45e-05 1.22e-09 1.22e-09 -0.000452862 -0.000452862 4.95e-05 4.95e-05 7.13e-09 7.13e-09 2.3e-05 2.3e-05 -9.37e-09 -9.37e-09 7.19e-05 7.19e-05 7.08e-05 7.08e-05 -0.001611128 -0.001611128 -0.002309597 -0.002309597
"656" "Chr1_150265010" -5.78e-05 -5.78e-05 0.00160653 0.00160653 0.000323354 0.000323354 0.001612992 0.001612992 3.48e-05 3.48e-05 1.62e-09 1.62e-09 0.001326372 0.001326372 -1.59e-05 -1.59e-05 -1.64e-09 -1.64e-09 -1.46e-05 -1.46e-05 3.12e-09 3.12e-09 -0.000169243 -0.000169243 -1.57e-05 -1.57e-05 0.000635063 0.000635063 0.000905888 0.000905888
"657" "Chr1_150417328" 5.87e-05 -2.93e-05 -0.000772031 0.001404364 -0.000441526 0.000794235 0.003303833 -0.002803582 -2.56e-06 -2.71e-05 -1.53e-09 -1.73e-10 0.001559061 -0.001149448 -0.0002104 9.39e-06 4.27e-09 3.36e-09 -5.2e-05 -0.000109725 6.87e-09 -9.87e-09 -0.000116732 5.3e-05 2.43e-05 2.12e-05 0.001485977 -0.006570329 0.001294144 0.000241672
"658" "Chr1_150994740" 5.9e-06 5.9e-06 9.15e-05 9.15e-05 0.000110878 0.000110878 -0.000796097 -0.000796097 -2.45e-05 -2.45e-05 2.27e-10 2.27e-10 -0.000728449 -0.000728449 -3.37e-05 -3.37e-05 3.81e-09 3.81e-09 -0.000192573 -0.000192573 -8.75e-10 -8.75e-10 -1.58e-05 -1.58e-05 1.51e-05 1.51e-05 -0.002588038 -0.002588038 -0.001066833 -0.001066833
"659" "Chr1_150994757" 2.58e-05 2.58e-05 -0.001361035 -0.001361035 -0.000575647 -0.000575647 4.51e-06 4.51e-06 3.71e-05 3.71e-05 4.32e-10 4.32e-10 -0.000307358 -0.000307358 0.000136284 0.000136284 1.34e-09 1.34e-09 0.000304009 0.000304009 4.25e-09 4.25e-09 0.000104719 0.000104719 -1.77e-05 -1.77e-05 0.003494709 0.003494709 -0.000199051 -0.000199051
"660" "Chr1_151036403" -9.11e-05 -9.11e-05 0.001366877 0.001366877 0.000107476 0.000107476 0.000194892 0.000194892 4.9e-05 4.9e-05 2.22e-09 2.22e-09 0.000632903 0.000632903 0.00013759 0.00013759 -2.13e-09 -2.13e-09 -4.03e-05 -4.03e-05 -2.5e-10 -2.5e-10 -7.83e-05 -7.83e-05 -3.22e-05 -3.22e-05 0.005584425 0.005584425 0.001216758 0.001216758
"661" "Chr1_151173538" -6.72e-05 -6.72e-05 0.001594543 0.001594543 0.000377116 0.000377116 5.52e-05 5.52e-05 -2.9e-05 -2.9e-05 -1.34e-09 -1.34e-09 -0.000181676 -0.000181676 2.59e-06 2.59e-06 -6.92e-09 -6.92e-09 -7.57e-05 -7.57e-05 -5.62e-09 -5.62e-09 -0.000169001 -0.000169001 -0.000109209 -0.000109209 -0.002503639 -0.002503639 -0.000899883 -0.000899883
"662" "Chr1_151456198" -3.84e-06 8.66e-06 -8.53e-05 -0.000283246 -0.000187059 -3.51e-05 0.00415164 -0.001926994 -1.05e-05 2.1e-05 -6.28e-10 6.07e-10 0.00200961 -0.00085261 -1.52e-05 0.000122898 -5.91e-09 -2.91e-09 3.16e-06 -6.21e-05 7.5e-10 -1.25e-09 -6.97e-05 0.000150877 -3.88e-05 -3.8e-05 0.001930485 0.003450666 -0.002371478 0.002093281
"663" "Chr1_151916489" -3.84e-06 8.66e-06 -8.53e-05 -0.000283246 -0.000187059 -3.51e-05 0.00415164 -0.001926994 -1.05e-05 2.1e-05 -6.28e-10 6.07e-10 0.00200961 -0.00085261 -1.52e-05 0.000122898 -5.91e-09 -2.91e-09 3.16e-06 -6.21e-05 7.5e-10 -1.25e-09 -6.97e-05 0.000150877 -3.88e-05 -3.8e-05 0.001930485 0.003450666 -0.002371478 0.002093281
"664" "Chr1_152026682" -1.78e-05 -1.78e-05 0.001103692 0.001103692 0.000662216 0.000662216 -0.000563536 -0.000563536 1.51e-05 1.51e-05 1.88e-09 1.88e-09 0.000133174 0.000133174 6.19e-06 6.19e-06 -5.61e-09 -5.61e-09 0.000144587 0.000144587 -1.88e-09 -1.88e-09 0.000125676 0.000125676 9.85e-05 9.85e-05 -0.001152022 -0.001152022 0.000237682 0.000237682
"665" "Chr1_152489565" -1.07e-05 -1.07e-05 0.000983404 0.000983404 0.000507532 0.000507532 -0.001465959 -0.001465959 -5.24e-05 -5.24e-05 -1.37e-09 -1.37e-09 -0.001385695 -0.001385695 -3.4e-05 -3.4e-05 -1.18e-08 -1.18e-08 -0.000199562 -0.000199562 1.75e-09 1.75e-09 -0.000128157 -0.000128157 -7.89e-05 -7.89e-05 -0.002583921 -0.002583921 0.00018982 0.00018982
"666" "Chr1_152490071" 1.73e-05 1.73e-05 0.000391116 0.000391116 0.000535197 0.000535197 -0.002126018 -0.002126018 -4.6e-05 -4.6e-05 -1.07e-09 -1.07e-09 -0.00257448 -0.00257448 -9.51e-05 -9.51e-05 6.64e-10 6.64e-10 -0.000405679 -0.000405679 -4.5e-09 -4.5e-09 -7.69e-05 -7.69e-05 -5.45e-05 -5.45e-05 -0.003640405 -0.003640405 -0.001435942 -0.001435942
"667" "Chr1_152490080" 1.73e-05 1.73e-05 0.000391116 0.000391116 0.000535197 0.000535197 -0.002126018 -0.002126018 -4.6e-05 -4.6e-05 -1.07e-09 -1.07e-09 -0.00257448 -0.00257448 -9.51e-05 -9.51e-05 6.64e-10 6.64e-10 -0.000405679 -0.000405679 -4.5e-09 -4.5e-09 -7.69e-05 -7.69e-05 -5.45e-05 -5.45e-05 -0.003640405 -0.003640405 -0.001435942 -0.001435942
"668" "Chr1_152490126" 5e-06 -3.23e-05 0.000480505 0.001501163 0.000435255 0.000694023 -0.002302753 -0.00072337 -6.8e-05 -1.29e-05 -2.77e-09 1.43e-09 -0.002664766 0.000373171 -8.48e-05 -0.000138831 -1.57e-08 9.65e-10 -0.00036557 -0.000354915 4.37e-09 -1.62e-09 -0.000134828 -0.000149564 -0.000170667 2.74e-05 -0.001175931 -0.005115499 -0.001328263 0.00054561
"669" "Chr1_152490142" -3.08e-05 -3.08e-05 8.86e-05 8.86e-05 -0.000126591 -0.000126591 0.000723577 0.000723577 -1.54e-05 -1.54e-05 -2.2e-10 -2.2e-10 0.000349888 0.000349888 6.48e-05 6.48e-05 -1.49e-09 -1.49e-09 0.000252624 0.000252624 8.75e-10 8.75e-10 -2.66e-05 -2.66e-05 -1.88e-06 -1.88e-06 -0.003218615 -0.003218615 0.001849521 0.001849521
"670" "Chr1_152525648" 1e-05 1e-05 0.000780975 0.000780975 0.000526874 0.000526874 -0.000185393 -0.000185393 -5.25e-05 -5.25e-05 -3.04e-09 -3.04e-09 -0.000762886 -0.000762886 -0.000121436 -0.000121436 -6.75e-09 -6.75e-09 -9.91e-05 -9.91e-05 -1.75e-09 -1.75e-09 -7.06e-05 -7.06e-05 -6.27e-05 -6.27e-05 -0.00096951 -0.00096951 0.002362286 0.002362286
"671" "Chr1_152585135" -2.99e-05 -2.99e-05 0.001091031 0.001091031 0.000160204 0.000160204 0.000167182 0.000167182 -2.69e-05 -2.69e-05 -1.07e-09 -1.07e-09 -3.9e-05 -3.9e-05 -5.76e-06 -5.76e-06 7.86e-10 7.86e-10 0.00025772 0.00025772 -1.75e-09 -1.75e-09 -0.000135441 -0.000135441 2.31e-05 2.31e-05 -0.00409027 -0.00409027 -0.000712663 -0.000712663
"672" "Chr1_152691278" -1.05e-05 -4.42e-05 0.001015933 0.002038929 0.000335245 0.000539598 -0.002340002 -0.000427769 2.47e-05 8.18e-06 2.19e-09 5.25e-10 -0.000431504 0.00081837 2.3e-05 -2.24e-05 4.93e-09 -3.52e-10 -6.67e-05 -0.000138869 -3.38e-09 -6.25e-10 -6.46e-05 -3.54e-05 4.63e-05 1.68e-05 -0.002487949 -0.001357453 -0.000246146 0.002569552
"673" "Chr1_152930642" 5.63e-06 5.63e-06 -0.000777412 -0.000777412 -0.000285823 -0.000285823 0.001107046 0.001107046 6.64e-05 6.64e-05 3.19e-09 3.19e-09 0.0019498 0.0019498 0.000107003 0.000107003 -5.09e-09 -5.09e-09 3.57e-05 3.57e-05 7.25e-09 7.25e-09 4.48e-05 4.48e-05 3.45e-05 3.45e-05 0.009048394 0.009048394 0.000805616 0.000805616
"674" "Chr1_153133879" 2.85e-05 3.9e-06 0.000317747 0.000778369 4.08e-05 0.000289978 -0.000276787 0.000228412 -3.24e-05 2.81e-05 -2.81e-09 9.74e-10 -0.000941284 -0.001383781 -0.000252233 -0.000118085 1.4e-08 1.4e-08 9.28e-05 0.000197381 -3.75e-10 -3.37e-09 -0.000173987 3.25e-07 -1.16e-05 3.6e-05 -0.009529334 -0.006092586 0.00109179 0.002435134
"675" "Chr1_153837508" -6.72e-05 -6.72e-05 0.001594543 0.001594543 0.000377116 0.000377116 5.52e-05 5.52e-05 -2.9e-05 -2.9e-05 -1.34e-09 -1.34e-09 -0.000181676 -0.000181676 2.59e-06 2.59e-06 -6.92e-09 -6.92e-09 -7.57e-05 -7.57e-05 -5.62e-09 -5.62e-09 -0.000169001 -0.000169001 -0.000109209 -0.000109209 -0.002503639 -0.002503639 -0.000899883 -0.000899883
"676" "Chr1_154856615" 4.88e-06 4.88e-06 -0.000211293 -0.000211293 -0.000241028 -0.000241028 0.0012651 0.0012651 6.24e-06 6.24e-06 -8.82e-10 -8.82e-10 0.000181714 0.000181714 -0.000159317 -0.000159317 5.83e-09 5.83e-09 0.00032015 0.00032015 -1.62e-09 -1.62e-09 -8.53e-05 -8.53e-05 -1.97e-05 -1.97e-05 -0.000478009 -0.000478009 0.002655386 0.002655386
"677" "Chr1_154856641" -2.49e-05 -2.49e-05 0.000633305 0.000633305 0.000359925 0.000359925 -3.32e-05 -3.32e-05 -1.73e-05 -1.73e-05 1.03e-10 1.03e-10 -0.000993682 -0.000993682 4.27e-05 4.27e-05 4.07e-09 4.07e-09 -0.000125017 -0.000125017 -4.87e-09 -4.87e-09 -6.69e-06 -6.69e-06 -5.61e-06 -5.61e-06 0.004755898 0.004755898 0.002241341 0.002241341
"678" "Chr1_154924456" 6.67e-06 -3.8e-05 0.000120487 0.001436801 -0.000120346 0.00060552 0.003926562 -0.003205538 4.8e-05 -5.72e-05 1.81e-09 -1.41e-09 0.001738544 -0.001080346 -6.8e-05 -7.12e-05 6.69e-09 7.5e-09 -3.87e-05 -0.000237844 2.5e-09 -8.25e-09 -9.25e-05 -0.000100427 7.8e-05 -1.15e-05 0.005433362 -0.009103153 0.001551824 -0.000402856
"679" "Chr1_154924459" -1.55e-05 -1.55e-05 0.000703738 0.000703738 0.000256954 0.000256954 -0.001821817 -0.001821817 -6.72e-06 -6.72e-06 7.11e-10 7.11e-10 -0.001978343 -0.001978343 7.78e-05 7.78e-05 3.89e-09 3.89e-09 0.000226719 0.000226719 2.12e-09 2.12e-09 0.00011848 0.00011848 6.62e-05 6.62e-05 -0.006086346 -0.006086346 0.00177372 0.00177372
"680" "Chr1_155093798" -1.9e-05 -1.9e-05 0.000113298 0.000113298 -9.5e-05 -9.5e-05 -0.000127425 -0.000127425 7.81e-06 7.81e-06 1.42e-09 1.42e-09 -0.001735217 -0.001735217 2.38e-05 2.38e-05 1.53e-09 1.53e-09 -6.12e-05 -6.12e-05 -1.13e-09 -1.13e-09 2.37e-05 2.37e-05 1.1e-05 1.1e-05 0.00143162 0.00143162 0.0006039 0.0006039
"681" "Chr1_155282281" -1.76e-05 -4.22e-05 0.000299007 0.000759629 -0.000150412 9.87e-05 -9.31e-05 0.000412093 -6.59e-06 5.39e-05 -1.04e-09 2.74e-09 -0.000550303 -0.0009928 -0.000116268 1.79e-05 1.31e-09 1.24e-09 -4.02e-06 0.000100555 8.75e-10 -2.12e-09 -0.000169214 5.1e-06 -2.66e-05 2.1e-05 0.000123136 0.003559884 0.001642664 0.002986009
"682" "Chr1_155827711" -3.38e-06 -6.4e-05 -2.92e-05 0.000895771 -7.78e-05 5.46e-05 -0.002688344 -0.002467572 -3.12e-05 -1.08e-05 -3.39e-09 -1.28e-09 -0.001765455 -0.001516871 -6.34e-05 -1.48e-06 -5.5e-09 1.06e-09 0.000154604 3.98e-05 2.88e-09 1.25e-10 -5.23e-06 -0.000134462 -0.000135205 -0.000114128 -0.006807085 -0.005392524 -0.000175869 -0.000562716
